Token	POS-Tag	OOV	Sentence
deve	VERB	0	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
requisitar	VERB	1	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
dispensa	VERB	1	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
por	ADP	0	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
extraordinário	ADJ	0	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
rendimento	NOUN	0	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
acadêmico	ADJ	0	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
?	PUNCT	0	onde o acadêmico deve requisitar dispensa por extraordinário rendimento acadêmico?
quem	PRON	0	quem avaliará a proposta para projeto pedagógico de curso?
avaliará	VERB	1	quem avaliará a proposta para projeto pedagógico de curso?
a	DET	0	quem avaliará a proposta para projeto pedagógico de curso?
proposta	NOUN	0	quem avaliará a proposta para projeto pedagógico de curso?
para	ADP	0	quem avaliará a proposta para projeto pedagógico de curso?
projeto	NOUN	0	quem avaliará a proposta para projeto pedagógico de curso?
pedagógico	ADJ	1	quem avaliará a proposta para projeto pedagógico de curso?
de	ADP	0	quem avaliará a proposta para projeto pedagógico de curso?
curso	NOUN	0	quem avaliará a proposta para projeto pedagógico de curso?
?	PUNCT	0	quem avaliará a proposta para projeto pedagógico de curso?
como	ADV	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
é	AUX	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
realizada	VERB	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
a	DET	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
seleção	NOUN	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
de	ADP	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
alunos	NOUN	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
para	ADP	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
uma	DET	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
disciplina	NOUN	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
cujo	DET	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
número	NOUN	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
de	ADP	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
inscritos	NOUN	1	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
exceda	VERB	1	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
o	DET	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
número	NOUN	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
de	ADP	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
vagas	NOUN	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
?	PUNCT	0	como é realizada a seleção de alunos para uma disciplina cujo número de inscritos exceda o número de vagas?
onde	PRON	0	onde é realizada a matrícula em disciplinas obrigatórias?
é	AUX	0	onde é realizada a matrícula em disciplinas obrigatórias?
realizada	VERB	0	onde é realizada a matrícula em disciplinas obrigatórias?
a	DET	0	onde é realizada a matrícula em disciplinas obrigatórias?
matrícula	NOUN	1	onde é realizada a matrícula em disciplinas obrigatórias?
em	ADP	0	onde é realizada a matrícula em disciplinas obrigatórias?
disciplinas	NOUN	0	onde é realizada a matrícula em disciplinas obrigatórias?
obrigatórias	ADJ	1	onde é realizada a matrícula em disciplinas obrigatórias?
?	PUNCT	0	onde é realizada a matrícula em disciplinas obrigatórias?
onde	PRON	0	onde está definido o prazo para renovação de matrícula?
está	AUX	0	onde está definido o prazo para renovação de matrícula?
definido	ADJ	0	onde está definido o prazo para renovação de matrícula?
o	DET	0	onde está definido o prazo para renovação de matrícula?
prazo	NOUN	0	onde está definido o prazo para renovação de matrícula?
para	ADP	0	onde está definido o prazo para renovação de matrícula?
renovação	NOUN	0	onde está definido o prazo para renovação de matrícula?
de	ADP	0	onde está definido o prazo para renovação de matrícula?
matrícula	NOUN	1	onde está definido o prazo para renovação de matrícula?
?	PUNCT	0	onde está definido o prazo para renovação de matrícula?
o	PRON	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
que	PRON	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
acontece	VERB	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
com	ADP	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
o	DET	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
acadêmico	NOUN	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
com	ADP	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
vínculo	NOUN	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
trancado	VERB	1	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
em	ADP	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
caso	NOUN	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
de	SCONJ	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
não	ADV	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
renovação	NOUN	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
de	ADP	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
sua	DET	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
matrícula	NOUN	1	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
no	ADP	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
semestre	NOUN	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
seguinte	ADJ	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
?	PUNCT	0	o que acontece com o acadêmico com vínculo trancado em caso de não renovação de sua matrícula no semestre seguinte?
como	ADV	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
deve	VERB	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
ser	AUX	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
distribuidas	VERB	1	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
as	DET	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
disciplinas	NOUN	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
que	PRON	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
o	DET	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
acadêmico	NOUN	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
está	AUX	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
apto	ADJ	1	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
a	SCONJ	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
cursar	VERB	1	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
?	PUNCT	0	como deve ser distribuidas as disciplinas que o acadêmico está apto a cursar?
o	PRON	0	o que deve constar no formulário de inscrição?
que	PRON	0	o que deve constar no formulário de inscrição?
deve	VERB	0	o que deve constar no formulário de inscrição?
constar	VERB	1	o que deve constar no formulário de inscrição?
no	ADP	0	o que deve constar no formulário de inscrição?
formulário	NOUN	1	o que deve constar no formulário de inscrição?
de	ADP	0	o que deve constar no formulário de inscrição?
inscrição	NOUN	0	o que deve constar no formulário de inscrição?
?	PUNCT	0	o que deve constar no formulário de inscrição?
o	PRON	0	o que o acadêmico deve preencher na fase de inscrição?
que	PRON	0	o que o acadêmico deve preencher na fase de inscrição?
o	DET	0	o que o acadêmico deve preencher na fase de inscrição?
acadêmico	NOUN	0	o que o acadêmico deve preencher na fase de inscrição?
deve	VERB	0	o que o acadêmico deve preencher na fase de inscrição?
preencher	VERB	1	o que o acadêmico deve preencher na fase de inscrição?
na	ADP	0	o que o acadêmico deve preencher na fase de inscrição?
fase	NOUN	0	o que o acadêmico deve preencher na fase de inscrição?
de	ADP	0	o que o acadêmico deve preencher na fase de inscrição?
inscrição	NOUN	0	o que o acadêmico deve preencher na fase de inscrição?
?	PUNCT	0	o que o acadêmico deve preencher na fase de inscrição?
quais	PRON	0	quais incisos os acadêmicos deve cumprir?
incisos	ADJ	1	quais incisos os acadêmicos deve cumprir?
os	DET	0	quais incisos os acadêmicos deve cumprir?
acadêmicos	NOUN	0	quais incisos os acadêmicos deve cumprir?
deve	VERB	0	quais incisos os acadêmicos deve cumprir?
cumprir	VERB	0	quais incisos os acadêmicos deve cumprir?
?	PUNCT	0	quais incisos os acadêmicos deve cumprir?
quais	PRON	0	quais são as fases da renovação de matrícula?
são	AUX	0	quais são as fases da renovação de matrícula?
as	DET	0	quais são as fases da renovação de matrícula?
fases	NOUN	0	quais são as fases da renovação de matrícula?
da	ADP	0	quais são as fases da renovação de matrícula?
renovação	NOUN	0	quais são as fases da renovação de matrícula?
de	ADP	0	quais são as fases da renovação de matrícula?
matrícula	NOUN	1	quais são as fases da renovação de matrícula?
?	PUNCT	0	quais são as fases da renovação de matrícula?
a	ADP	0	a partir de quando o semestre de posicionamento é contado?
partir	NOUN	0	a partir de quando o semestre de posicionamento é contado?
de	ADP	0	a partir de quando o semestre de posicionamento é contado?
quando	ADV	0	a partir de quando o semestre de posicionamento é contado?
o	DET	0	a partir de quando o semestre de posicionamento é contado?
semestre	NOUN	0	a partir de quando o semestre de posicionamento é contado?
de	ADP	0	a partir de quando o semestre de posicionamento é contado?
posicionamento	NOUN	0	a partir de quando o semestre de posicionamento é contado?
é	AUX	0	a partir de quando o semestre de posicionamento é contado?
contado	VERB	1	a partir de quando o semestre de posicionamento é contado?
?	PUNCT	0	a partir de quando o semestre de posicionamento é contado?
qual	DET	0	qual ordem a distribuição das vagas disponíveis deve seguir?
ordem	VERB	0	qual ordem a distribuição das vagas disponíveis deve seguir?
a	DET	0	qual ordem a distribuição das vagas disponíveis deve seguir?
distribuição	NOUN	0	qual ordem a distribuição das vagas disponíveis deve seguir?
das	ADP	0	qual ordem a distribuição das vagas disponíveis deve seguir?
vagas	NOUN	0	qual ordem a distribuição das vagas disponíveis deve seguir?
disponíveis	ADJ	0	qual ordem a distribuição das vagas disponíveis deve seguir?
deve	VERB	0	qual ordem a distribuição das vagas disponíveis deve seguir?
seguir	VERB	0	qual ordem a distribuição das vagas disponíveis deve seguir?
?	PUNCT	0	qual ordem a distribuição das vagas disponíveis deve seguir?
quem	PRON	0	quem define o semestre de posicionamento?
define	VERB	0	quem define o semestre de posicionamento?
o	DET	0	quem define o semestre de posicionamento?
semestre	NOUN	0	quem define o semestre de posicionamento?
de	ADP	0	quem define o semestre de posicionamento?
posicionamento	NOUN	0	quem define o semestre de posicionamento?
?	PUNCT	0	quem define o semestre de posicionamento?
o	PRON	0	o que os membros do nde devem assegurar?
que	PRON	0	o que os membros do nde devem assegurar?
os	DET	0	o que os membros do nde devem assegurar?
membros	NOUN	0	o que os membros do nde devem assegurar?
do	ADP	0	o que os membros do nde devem assegurar?
nde	NOUN	1	o que os membros do nde devem assegurar?
devem	VERB	0	o que os membros do nde devem assegurar?
assegurar	VERB	0	o que os membros do nde devem assegurar?
?	PUNCT	0	o que os membros do nde devem assegurar?
por	ADP	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
meio	NOUN	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
de	ADP	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
quem	PRON	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
as	DET	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
instituições	NOUN	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
de	ADP	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
ensino	NOUN	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
superior	ADJ	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
devem	VERB	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
definir	VERB	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
as	DET	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
atribuições	NOUN	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
e	CCONJ	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
os	DET	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
critérios	NOUN	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
de	ADP	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
constituição	NOUN	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
do	ADP	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
nde	NOUN	1	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
?	PUNCT	0	por meio de quem as instituições de ensino superior devem definir as atribuições e os critérios de constituição do nde?
quais	PRON	0	quais os critérios de constituição do nde?
os	DET	0	quais os critérios de constituição do nde?
critérios	NOUN	0	quais os critérios de constituição do nde?
de	ADP	0	quais os critérios de constituição do nde?
constituição	NOUN	0	quais os critérios de constituição do nde?
do	ADP	0	quais os critérios de constituição do nde?
nde	NOUN	1	quais os critérios de constituição do nde?
?	PUNCT	0	quais os critérios de constituição do nde?
quantos	PRON	1	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
dos	ADP	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
membros	NOUN	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
do	ADP	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
nde	NOUN	1	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
devem	VERB	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
possuir	VERB	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
titulação	NOUN	1	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
acadêmica	ADJ	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
obtidas	VERB	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
em	ADP	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
programas	NOUN	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
de	ADP	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
pósgraduação	NOUN	1	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
?	PUNCT	0	quantos dos membros do nde devem possuir titulação acadêmica obtidas em programas de pósgraduação?
o	PRON	0	o que os membros do nde devem exercer?
que	PRON	0	o que os membros do nde devem exercer?
os	DET	0	o que os membros do nde devem exercer?
membros	NOUN	0	o que os membros do nde devem exercer?
do	ADP	0	o que os membros do nde devem exercer?
nde	NOUN	1	o que os membros do nde devem exercer?
devem	VERB	0	o que os membros do nde devem exercer?
exercer	VERB	0	o que os membros do nde devem exercer?
?	PUNCT	0	o que os membros do nde devem exercer?
o	PRON	0	o que é nde?
que	PRON	0	o que é nde?
é	AUX	0	o que é nde?
nde	VERB	1	o que é nde?
?	PUNCT	0	o que é nde?
quais	PRON	0	quais são as atribuições acadêmicas do nde?
são	AUX	0	quais são as atribuições acadêmicas do nde?
as	DET	0	quais são as atribuições acadêmicas do nde?
atribuições	NOUN	0	quais são as atribuições acadêmicas do nde?
acadêmicas	ADJ	1	quais são as atribuições acadêmicas do nde?
do	ADP	0	quais são as atribuições acadêmicas do nde?
nde	PROPN	1	quais são as atribuições acadêmicas do nde?
?	PUNCT	0	quais são as atribuições acadêmicas do nde?
qual	DET	0	qual a constituição do núcleo docente estruturante (nde)?
a	DET	0	qual a constituição do núcleo docente estruturante (nde)?
constituição	NOUN	0	qual a constituição do núcleo docente estruturante (nde)?
do	ADP	0	qual a constituição do núcleo docente estruturante (nde)?
núcleo	NOUN	0	qual a constituição do núcleo docente estruturante (nde)?
docente	ADJ	0	qual a constituição do núcleo docente estruturante (nde)?
estruturante	ADJ	1	qual a constituição do núcleo docente estruturante (nde)?
(	PUNCT	0	qual a constituição do núcleo docente estruturante (nde)?
nde	PROPN	1	qual a constituição do núcleo docente estruturante (nde)?
)	PUNCT	0	qual a constituição do núcleo docente estruturante (nde)?
?	PUNCT	0	qual a constituição do núcleo docente estruturante (nde)?
o	PRON	0	o que deve o núcleo docente estruturante zelar?
que	PRON	0	o que deve o núcleo docente estruturante zelar?
deve	VERB	0	o que deve o núcleo docente estruturante zelar?
o	DET	0	o que deve o núcleo docente estruturante zelar?
núcleo	NOUN	0	o que deve o núcleo docente estruturante zelar?
docente	ADJ	0	o que deve o núcleo docente estruturante zelar?
estruturante	ADJ	1	o que deve o núcleo docente estruturante zelar?
zelar	VERB	1	o que deve o núcleo docente estruturante zelar?
?	PUNCT	0	o que deve o núcleo docente estruturante zelar?
como	ADV	0	como deve ser elaborado o projeto pedagógico?
deve	VERB	0	como deve ser elaborado o projeto pedagógico?
ser	AUX	0	como deve ser elaborado o projeto pedagógico?
elaborado	VERB	0	como deve ser elaborado o projeto pedagógico?
o	DET	0	como deve ser elaborado o projeto pedagógico?
projeto	NOUN	0	como deve ser elaborado o projeto pedagógico?
pedagógico	ADJ	1	como deve ser elaborado o projeto pedagógico?
?	PUNCT	0	como deve ser elaborado o projeto pedagógico?
como	ADV	0	como fica a componente curricular não disciplinar no siscad?
fica	VERB	0	como fica a componente curricular não disciplinar no siscad?
a	ADP	0	como fica a componente curricular não disciplinar no siscad?
componente	NOUN	0	como fica a componente curricular não disciplinar no siscad?
curricular	ADJ	1	como fica a componente curricular não disciplinar no siscad?
não	ADV	0	como fica a componente curricular não disciplinar no siscad?
disciplinar	ADJ	1	como fica a componente curricular não disciplinar no siscad?
no	ADP	0	como fica a componente curricular não disciplinar no siscad?
siscad	PROPN	1	como fica a componente curricular não disciplinar no siscad?
?	PUNCT	0	como fica a componente curricular não disciplinar no siscad?
quais	PRON	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
são	AUX	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
as	DET	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
componentes	NOUN	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
curriculares	ADJ	1	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
não	ADV	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
disciplinares	ADJ	1	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
no	ADP	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
projeto	NOUN	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
pedagógico	ADJ	1	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
de	ADP	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
um	DET	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
curso	NOUN	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
de	ADP	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
gradução	NOUN	1	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
?	PUNCT	0	quais são as componentes curriculares não disciplinares no projeto pedagógico de um curso de gradução?
quem	PRON	0	quem avalia a solicitação de regime de exercícios domiciliares?
avalia	VERB	0	quem avalia a solicitação de regime de exercícios domiciliares?
a	DET	0	quem avalia a solicitação de regime de exercícios domiciliares?
solicitação	NOUN	1	quem avalia a solicitação de regime de exercícios domiciliares?
de	ADP	0	quem avalia a solicitação de regime de exercícios domiciliares?
regime	NOUN	0	quem avalia a solicitação de regime de exercícios domiciliares?
de	ADP	0	quem avalia a solicitação de regime de exercícios domiciliares?
exercícios	NOUN	0	quem avalia a solicitação de regime de exercícios domiciliares?
domiciliares	ADJ	1	quem avalia a solicitação de regime de exercícios domiciliares?
?	PUNCT	0	quem avalia a solicitação de regime de exercícios domiciliares?
o	PRON	0	o que é regime de exercícios domiciliares?
que	PRON	0	o que é regime de exercícios domiciliares?
é	AUX	0	o que é regime de exercícios domiciliares?
regime	NOUN	0	o que é regime de exercícios domiciliares?
de	ADP	0	o que é regime de exercícios domiciliares?
exercícios	NOUN	0	o que é regime de exercícios domiciliares?
domiciliares	ADJ	1	o que é regime de exercícios domiciliares?
?	PUNCT	0	o que é regime de exercícios domiciliares?
onde	PRON	0	onde entrego o requerimento?
entrego	VERB	1	onde entrego o requerimento?
o	DET	0	onde entrego o requerimento?
requerimento	NOUN	1	onde entrego o requerimento?
?	PUNCT	0	onde entrego o requerimento?
quais	PRON	0	quais são as atividades para o regime de exercícios domiciliares?
são	AUX	0	quais são as atividades para o regime de exercícios domiciliares?
as	DET	0	quais são as atividades para o regime de exercícios domiciliares?
atividades	NOUN	0	quais são as atividades para o regime de exercícios domiciliares?
para	ADP	0	quais são as atividades para o regime de exercícios domiciliares?
o	DET	0	quais são as atividades para o regime de exercícios domiciliares?
regime	NOUN	0	quais são as atividades para o regime de exercícios domiciliares?
de	ADP	0	quais são as atividades para o regime de exercícios domiciliares?
exercícios	NOUN	0	quais são as atividades para o regime de exercícios domiciliares?
domiciliares	ADJ	1	quais são as atividades para o regime de exercícios domiciliares?
?	PUNCT	0	quais são as atividades para o regime de exercícios domiciliares?
o	PRON	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
que	PRON	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
acontece	VERB	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
com	ADP	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
a	DET	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
grade	NOUN	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
curricular	ADJ	1	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
do	ADP	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
curso	NOUN	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
para	ADP	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
alunos	NOUN	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
veteranos	ADJ	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
quando	ADV	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
a	DET	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
mesma	NOUN	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
é	AUX	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
alterada	VERB	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
pelo	ADP	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
orgão	NOUN	1	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
competente	ADJ	1	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
?	PUNCT	0	o que acontece com a grade curricular do curso para alunos veteranos quando a mesma é alterada pelo orgão competente?
quantas	DET	1	quantas vezes posso solicitar aproveitamento de estudos?
vezes	NOUN	0	quantas vezes posso solicitar aproveitamento de estudos?
posso	VERB	0	quantas vezes posso solicitar aproveitamento de estudos?
solicitar	VERB	1	quantas vezes posso solicitar aproveitamento de estudos?
aproveitamento	NOUN	0	quantas vezes posso solicitar aproveitamento de estudos?
de	ADP	0	quantas vezes posso solicitar aproveitamento de estudos?
estudos	NOUN	0	quantas vezes posso solicitar aproveitamento de estudos?
?	PUNCT	0	quantas vezes posso solicitar aproveitamento de estudos?
o	PRON	0	o que deverá conter o plano de estudos?
que	PRON	0	o que deverá conter o plano de estudos?
deverá	VERB	0	o que deverá conter o plano de estudos?
conter	VERB	0	o que deverá conter o plano de estudos?
o	DET	0	o que deverá conter o plano de estudos?
plano	NOUN	0	o que deverá conter o plano de estudos?
de	ADP	0	o que deverá conter o plano de estudos?
estudos	NOUN	0	o que deverá conter o plano de estudos?
?	PUNCT	0	o que deverá conter o plano de estudos?
por	SCONJ	0	por quem será aprovado o plano de estudos?
quem	PRON	0	por quem será aprovado o plano de estudos?
será	AUX	0	por quem será aprovado o plano de estudos?
aprovado	VERB	0	por quem será aprovado o plano de estudos?
o	DET	0	por quem será aprovado o plano de estudos?
plano	NOUN	0	por quem será aprovado o plano de estudos?
de	ADP	0	por quem será aprovado o plano de estudos?
estudos	NOUN	0	por quem será aprovado o plano de estudos?
?	PUNCT	0	por quem será aprovado o plano de estudos?
quem	PRON	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
é	AUX	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
responsável	ADJ	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
pela	ADP	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
apuração	NOUN	1	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
de	ADP	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
atitudes	NOUN	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
inadequadas	ADJ	1	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
de	ADP	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
alunos	NOUN	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
e	CCONJ	0	quem é responsável pela apuração de atitudes inadequadas de alunos e aplicação de medidas corretivas?
